ID,Posted at,Screen name,Text
456046793579851776,2014-04-15 12:30:03 +0000,Timpul,Autorităţile găgăuze cer introducerea unei cote de cinci deputaţi în Parlamentul de la Chişinău http://t.co/VKLhg4IOku
456044280118009856,2014-04-15 12:20:03 +0000,Timpul,Aglomeraţie la vamă. Moldovenii din diferite colţuri ale lumii se întorc acasă http://t.co/HSm2UeDrT1
456021631547478018,2014-04-15 10:50:04 +0000,Timpul,Un deputat este cercetat penal pentru fals în declaraţia de avere http://t.co/oXPeOHCf7T
456019121218781184,2014-04-15 10:40:05 +0000,Timpul,Exporturile în Rusia au scăzut cu mai bine de 28 la sută în primele două luni ale anului 2014 http://t.co/OAzGiSV7z4
456016593911562240,2014-04-15 10:30:03 +0000,Timpul,"De Paști pensionarii vor primi 100 de lei, iar deputații 500 de lei http://t.co/6o8s8yDJX9"
456014083884851200,2014-04-15 10:20:04 +0000,Timpul,Egiptul oferă moldovenilor două burse de studii universitare de câte 20 de euro lunar http://t.co/mIPjb5cJsc
456011565180145664,2014-04-15 10:10:04 +0000,Timpul,"Moscova este nemulțumită că se folosește termenul ""separatism"" în contextul conflictului transnistrean http://t.co/AAq6xRxFZe"
456006528966098944,2014-04-15 09:50:03 +0000,Timpul,"Comisia Națională a aprobat chestionarul, logo-ul și sloganul recensământul populaţiei şi al locuinţelor http://t.co/fiwJGh0YQT"
456004013830709248,2014-04-15 09:40:03 +0000,Timpul,Pietonala pentru bărbați și discriminarea femeii într-o țară „europeană” http://t.co/dKNzae3YNQ
456001499672625152,2014-04-15 09:30:04 +0000,Timpul,"TV Rain, post TV de opoziție din Rusia  fost introdus în grila de emisie din R. Moldova http://t.co/QjMUzyk33Z"
455998983631282176,2014-04-15 09:20:04 +0000,Timpul,Iranul vrea să furnizeze gaze naturale pentru Europa http://t.co/WJxD9kwwrb
455996466948239360,2014-04-15 09:10:04 +0000,Timpul,16 copii de la şcoala dintr-un sat din raionul Făleşti au fost infectați cu tuberculoză http://t.co/2rHa8ivaXQ
455993952458784768,2014-04-15 09:00:04 +0000,Timpul,Ucraina va primi un ajutor financiar de un miliard de euro din partea UE http://t.co/0xv958wP5I
455991430251806720,2014-04-15 08:50:03 +0000,Timpul,Numărul de turişti din Rusia a scăzut devenind o problemă pentru mai multe ţări din regiune http://t.co/8aJ1cC4QrH
455988911928782848,2014-04-15 08:40:03 +0000,Timpul,(ÎN DIRECT) Astăzi are loc cea mai puternică eclipsă de lună din 2014 http://t.co/lU8q4a4mtb
ID,Posted at,Screen name,Text
457022890308038656,2014-04-18 05:08:42 +0000,ProTVChisinau,"Vor creste sau vor scadea preturile dupa asocierea Moldovei cu Uniunea Europeana?: Totusi, in… http://t.co/MgXnbq2LzJ"
456873659836416000,2014-04-17 19:15:43 +0000,ProTVChisinau,Accident pe traseul Chisinau-Orhei. O masina a doborat doi copaci dintr-o lovitura si a luat… http://t.co/x5NuUyJWJV
456866047212421121,2014-04-17 18:45:28 +0000,ProTVChisinau,Stirile Pro TV de la ora 20:00 cu Cristina Gheiceanu - 17.04.14: AŞA VREA PUTIN Presedintele… http://t.co/MuRpdi9Ddg
456840299663216640,2014-04-17 17:03:09 +0000,ProTVChisinau,Culmea NENOROCULUI pentru un barbat din capitala. Cum a ramas fara 45 de MII de lei pe care… http://t.co/fbhEcloNTt
456832594811027456,2014-04-17 16:32:32 +0000,ProTVChisinau,Tot mai putine sanse la titlu pentru Manchester City. Cum au incheiat meciul cu Sunderland… http://t.co/EwqFdpR1uS
456824982988140544,2014-04-17 16:02:18 +0000,ProTVChisinau,Profit din 17 aprilie. Rusia este nemultumita de lactatele din Republica Moldova: Dupa vinuri… http://t.co/13AKsw7QHo
456817309269504000,2014-04-17 15:31:48 +0000,ProTVChisinau,Bilantul naufragiului din Coreea de Sud a ajuns deja la 9 decese. Aproape 300 de persoane… http://t.co/4JWEZ3be7g
456817308841684994,2014-04-17 15:31:48 +0000,ProTVChisinau,Haos in semifinalele Cupei Greciei. Cum au transformat stadionul Toumbas intr-un crater… http://t.co/bIIAZDjT5E
456817308065730560,2014-04-17 15:31:48 +0000,ProTVChisinau,Incident in New York. Momentul in care un barbat scapa cu viata duce ce un tren trece peste… http://t.co/O2Jqq6pDNp
456817307407638528,2014-04-17 15:31:48 +0000,ProTVChisinau,"15 oameni au fost raniti in California, dupa ce doua autospeciale s-au ciocnit pe o sosea… http://t.co/pR8IXq3kxk"
456817305972785152,2014-04-17 15:31:47 +0000,ProTVChisinau,"Tensiunea din Ucraina a atins cote maxime. Trei militanti pro-rusi, UCISI la Mariupol… http://t.co/tF7t4RrS8d"
456817305503023104,2014-04-17 15:31:47 +0000,ProTVChisinau,"Flagrand dupa flagrant. Adjunctul Inspectoratului Ecologic de Stat, RETINUT in timp ce primea… http://t.co/XqIRpF426I"
456817304802557952,2014-04-17 15:31:47 +0000,ProTVChisinau,"Prima scoala pentru gravide, la Chisinau: ""Le vor ajuta"". Ce spun viitoarele mamici: Lectiile… http://t.co/0xvW7KvKSK"
456817303821119489,2014-04-17 15:31:47 +0000,ProTVChisinau,Real Madrid a cucerit pentru a 19-a oara in istorie Cupa Spaniei. Cum si-a invins vesnica… http://t.co/PlPowg5e7w
456793766607613952,2014-04-17 13:58:15 +0000,ProTVChisinau,"Lovitura data de BMW. Nici germanii nu se asteptau la asa ceva: Fabrica de la Leipzig, unde… http://t.co/n3WndicvSP"
456778328699969536,2014-04-17 12:56:54 +0000,ProTVChisinau,A intrat cu masina in groapa dintr-un service auto. Fapta bizara a unui sofer din Chisinau… http://t.co/2jZzhd1UK5
456762074878603264,2014-04-17 11:52:19 +0000,ProTVChisinau,Stirile Pro TV de la ora 22:30 cu Sorina Obreja - 16.04.14: TIRASPOLUL SE CERE IN RUSIA… http://t.co/isUP1eY1Mj
456754337650180096,2014-04-17 11:21:34 +0000,ProTVChisinau,Tratati cu atentie infectiile amigdalelor la copii. Complicatiile ce pot aparea de la banalul… http://t.co/j0WxXbkR4a
456754337193017344,2014-04-17 11:21:34 +0000,ProTVChisinau,Clipe de cosmar pentru o femeie din China care si-a facut implanturi cu silicon: Aceasta a… http://t.co/psUP8LhK5r
456754334835822592,2014-04-17 11:21:34 +0000,ProTVChisinau,"Game of Thrones a stabilit un nou record de piraterie online. CEO-ul Time Warner: ""Pentru noi… http://t.co/GRDSeT9lvJ"
456754333871112192,2014-04-17 11:21:33 +0000,ProTVChisinau,"Cum arata ""cel mai arogant"" tanar din lume. ""Oamenii ma invidiaza si inteleg perfect de ce… http://t.co/eON1uiXq6X"
456746244644167680,2014-04-17 10:49:25 +0000,ProTVChisinau,Un om de afaceri chinez si-a construit o vila pe acoperisul unui bloc. Cum a incercat sa o… http://t.co/aYT8AtkfIv
456746242542817281,2014-04-17 10:49:24 +0000,ProTVChisinau,"O inregistrare VIDEO cu liderii Al-Qaida baga spaima in americani: ""Trebuie sa eliminam… http://t.co/284Fo95WfA"
456746241758474240,2014-04-17 10:49:24 +0000,ProTVChisinau,Miley Cyrus a fost transportata de urgenta la spital. Diagnosticul stabilit de medici… http://t.co/9CLh0vddnI
456746240659582976,2014-04-17 10:49:24 +0000,ProTVChisinau,"O fata de doar 12 ani a devenit cea mai tanara mama din Marea Britanie, dupa ce a nascut o… http://t.co/mXZcTTRHiR"
456746240227561473,2014-04-17 10:49:24 +0000,ProTVChisinau,Sodoma ar fi fost gasita dupa 4.000 de ani. Ce se ascunde in spatele descoperirii… http://t.co/0chXot6hC4
456737695826337792,2014-04-17 10:15:27 +0000,ProTVChisinau,Pizzeria groazei: Au ucis sute de iepuri doar pentru o reclama si se lauda ca fac livrari… http://t.co/oJJBEjybOP
456737695192981504,2014-04-17 10:15:26 +0000,ProTVChisinau,Momentul in care un rus turmentat are in fata un gard de fier. Continuarea a amuzat tot… http://t.co/TDn67XCSB7
456737643254923264,2014-04-17 10:15:14 +0000,ProTVChisinau,"La 40 de ani, Heidi Klum a fost fotografiata topless alaturi de iubitul ei, mai tanar cu 13… http://t.co/58nXeKSE0E"
456730015816642560,2014-04-17 09:44:56 +0000,ProTVChisinau,"""Cum sa devii traficant de droguri"". Google, presat sa elimine cautarile legate de cumpararea… http://t.co/asNJFGuoQr"
456730015221448704,2014-04-17 09:44:55 +0000,ProTVChisinau,Au pus pe net fotografiile inainte de-a fi retusate. Cum a fost vazuta Lady GaGa de o lume… http://t.co/P9BSYi6EJM
456730014524784640,2014-04-17 09:44:55 +0000,ProTVChisinau,"Clipe de cosmar pentru o femeie, care s-a trezit in timpul operatiei de apendicita si simtea… http://t.co/0VyTTXpOhm"
456730013472403457,2014-04-17 09:44:55 +0000,ProTVChisinau,"Executie, oprita in ultima secunda in Iran. Condamnatul, iertat chiar de familia celui pe… http://t.co/bgFZ2vPei6"
456730012909961216,2014-04-17 09:44:55 +0000,ProTVChisinau,Cel mai dureros selfie. Ce a patit un baiat care s-a fotografiat langa o locomotiva: Baiatul… http://t.co/kcYItLIs0P
456722273559265280,2014-04-17 09:14:10 +0000,ProTVChisinau,Cum va arata ecranul viitorului iPhone 6. Imagini dezvaluite de chinezi: Detaliile din jurul… http://t.co/UXD6Rb9WGw
456722272695222272,2014-04-17 09:14:09 +0000,ProTVChisinau,"O fetita a fost diagnosticata cu cancer, dupa ce a fost intepata de un tantar. Copilul nu era… http://t.co/VqpcpAvScM"
456714646536200192,2014-04-17 08:43:51 +0000,ProTVChisinau,"Presedintele Judecatoriei Glodeni, retinut pentru luare de mita. Ce risca acesta. VIDEO… http://t.co/w7Z7wz7A58"
456714645168873472,2014-04-17 08:43:51 +0000,ProTVChisinau,(P) Fanii Eurovision au fost premiati de Orange Moldova: Andrei Bogusevschi este… http://t.co/sP92HKmSYZ
456714644720062464,2014-04-17 08:43:51 +0000,ProTVChisinau,Povestea barbatului alergic la Kim Kardashian. Cum reactioneaza cand ii aude vocea sau o vede… http://t.co/trCcXiqTOM
456707021891321856,2014-04-17 08:13:33 +0000,ProTVChisinau,"Politia: ""Stim precis cine apare in video."" Imagini erotice trimise de o profesoara de… http://t.co/eQEY0x8JJn"
456707021081817088,2014-04-17 08:13:33 +0000,ProTVChisinau,"Arunca cu sticle in masini si striga cat ii tine gura. Vezi ""isprava"" unor indivizi din… http://t.co/PDzz3l472A"
456706977855725568,2014-04-17 08:13:23 +0000,ProTVChisinau,"STUDIU: Situatia bizara din Moldova: Multi oameni de la sate au internet, insa putini au… http://t.co/BgDvMOtMts"
456691681983610880,2014-04-17 07:12:36 +0000,ProTVChisinau,Are BMW si se considera cel mai destept. Vezi cum un sofer trece cu impertinenta de un… http://t.co/SmqoF2V3KN
456683426221813760,2014-04-17 06:39:48 +0000,ProTVChisinau,"ACCIDENT rutier cu implicarea unui PREOT: ""Dupa impact, a urcat intr-un Porsche si a plecat… http://t.co/cXnq6BJ5Gr"
456675733788557312,2014-04-17 06:09:14 +0000,ProTVChisinau,Isi scoate stresul pe tabla de sah! Momentul in care o femeie imprastie piesele cu picioarele… http://t.co/MAJpTdieH5
456509193952841729,2014-04-16 19:07:28 +0000,ProTVChisinau,"Stirile Pro TV de la ora 20:00 cu Cristina Gheiceanu - 16.04.14: A PERMIS UNA, AU FĂCUT ALTA… http://t.co/7W7C0zG0bT"
456474378167791618,2014-04-16 16:49:07 +0000,ProTVChisinau,Profit din 16 aprilie. Taxa pentru exportul de nuci va fi eliminata: Cei care au permis… http://t.co/5KfbvlTZL8
456474377618329600,2014-04-16 16:49:07 +0000,ProTVChisinau,"Targ de Paste la Moldexpo. ""Pasca traditionala se vinde foarte bine"". Ce spun cumparatorii… http://t.co/3CbdKn8sju"
456474377123422208,2014-04-16 16:49:07 +0000,ProTVChisinau,"Transportatorii de microbuz continua sa ceara majorarea tarifelor: ""Nu ajunge"". Ce venit… http://t.co/pphnIB6y4d"
456459025375178753,2014-04-16 15:48:06 +0000,ProTVChisinau,Cupa Romaniei revine la ProTV. Ce echipe lupta pentru calificarea in marea finala: Petrolul… http://t.co/OvGyFjcp55
456459024364343297,2014-04-16 15:48:06 +0000,ProTVChisinau,"Referendumuri si in SCOLI: ""O sa avem posibilitatea sa alegem ce obiecte ne plac"". Ce spun… http://t.co/98lPghwoLc"
456459022879584256,2014-04-16 15:48:06 +0000,ProTVChisinau,"Stirile Pro TV de la ora 17:00 cu Anisoara Loghin - 16.04.14: A PERMIS UNA, AU FĂCUT ALTA… http://t.co/5U1wLoFpg7"
456459022346878976,2014-04-16 15:48:06 +0000,ProTVChisinau,Dramatism in sferturile Cupei Moldovei dintre Zimbru si FC Tiraspol. Echipa calificata s-a… http://t.co/28nxi1vZRR
456459021348638720,2014-04-16 15:48:05 +0000,ProTVChisinau,"Lupta pentru locul 4 in Anglia, tot mai incinsa. Cum a castigat Arsenal meciul cu West Ham… http://t.co/PjXDZdijGw"
456459020895670273,2014-04-16 15:48:05 +0000,ProTVChisinau,Borussia Dortmund vrea trofeul. Cum s-a calificat in finala Cupei Germaniei: Fanii echipei… http://t.co/uHYs1gkxKZ
456459020358791168,2014-04-16 15:48:05 +0000,ProTVChisinau,"""Va munci in folosul comunitatii"". Cum isi va ispasi pedeapsa pentru frauda Silvio Berlusconi… http://t.co/HablijcQx3"
456459019628998656,2014-04-16 15:48:05 +0000,ProTVChisinau,Tragedie in Canada. Cinci tineri au fost UCISI de un coleg in timpul unei petreceri: Trei… http://t.co/uZxo8yQ2N6
456451271138873344,2014-04-16 15:17:18 +0000,ProTVChisinau,"Bisericile din capitala, verificate de pompieri: ""Riscul de incendii este mare"". Ce spun… http://t.co/1LsmJlK5fw"
456451270690086913,2014-04-16 15:17:18 +0000,ProTVChisinau,"Aglomeratie la aeroportul Chisinau - moldovenii revin acasa: ""Am venit sa sarbatorim Pastele… http://t.co/3IWlIq0lRO"
456451270132240384,2014-04-16 15:17:17 +0000,ProTVChisinau,"Eugen Doga, SUPARAT pe Dodon: ""A folosit fara permisiune o piesa intr-un spot politic"": Eugen… http://t.co/jV12ftDrLi"
456451269595394050,2014-04-16 15:17:17 +0000,ProTVChisinau,Cetatenie RUSA in timp RECORD. Noul proiect adoptat de catre liderii de la Moscova: Totusi… http://t.co/jO56N8Pbmi
456443467338506240,2014-04-16 14:46:17 +0000,ProTVChisinau,"GRAV accident la Cantemir. 2 persoane au MURIT, iar alte doua in stare grava, dupa ce s-au… http://t.co/2U1Ni3Rljx"
456428087043821568,2014-04-16 13:45:10 +0000,ProTVChisinau,"Atentatele din Boston, 1 an de la atacuri. Povestea americancei careia ii va fi amputat… http://t.co/shN9NwC3JT"
456428086079148032,2014-04-16 13:45:10 +0000,ProTVChisinau,"S-a aflat motivul pentru care cunoscutul wrestler James Hellwig, The Ultimate Warrior, a… http://t.co/JLkHt5s6xi"
456420227324973056,2014-04-16 13:13:56 +0000,ProTVChisinau,Rolul care l-a transformat dintr-un monstru in omul invidiat de toti barbatii. A filmat nud… http://t.co/ARTP98hZcH
456420226620329985,2014-04-16 13:13:56 +0000,ProTVChisinau,"Caz cutremurator la Falesti. Un barbat si-a INJUNGHIAT propria MAMA si o vecina, in urma unui… http://t.co/w13T2P3n4n"
456404667996442624,2014-04-16 12:12:07 +0000,ProTVChisinau,Un microbuz de ruta s-a ciocnit cu o masina in orasul Hancesti: Sunt cel putin trei RANITI… http://t.co/8qI44UeBkZ
456404667405041665,2014-04-16 12:12:06 +0000,ProTVChisinau,"SI-A DAT FOC din disperarea ca-si pierde casa. Femeia din Colonita, internata in stare GRAVA… http://t.co/n83S8urgQd"
456396972258123776,2014-04-16 11:41:32 +0000,ProTVChisinau,Povestea romanului care traieste fara jumatate din craniu a ajuns in presa din Marea Britanie… http://t.co/UaEvA2epCl
456396971129831426,2014-04-16 11:41:32 +0000,ProTVChisinau,"(P) De Pasti, enoriasii vor avea parte de vin sfintit de la Cricova: “In fiecare an, inainte… http://t.co/dNgC80iG1q"
456389116985212928,2014-04-16 11:10:19 +0000,ProTVChisinau,Reactiile hilare ale copiilor atunci cand vad pentru prima data un walkman. VIDEO: Voluntarii… http://t.co/foobgjUJCW
456381322567512064,2014-04-16 10:39:21 +0000,ProTVChisinau,Si-a asteptat stapanul timp de opt zile in fata spitalului. Povestea emotionanta a catelului… http://t.co/57g75getHE
456365804187955200,2014-04-16 09:37:41 +0000,ProTVChisinau,O fata din America a fost filmata de tatal ei in intimitatea propriei camere. Prin ce a… http://t.co/iED1gMuO8g
456358041223311360,2014-04-16 09:06:50 +0000,ProTVChisinau,"POZE spectaculoase cu ""Luna insangerata"". Profetii din antichitate asociau acest fenomen cu… http://t.co/4zyvnrzhtp"
456358040816459776,2014-04-16 09:06:50 +0000,ProTVChisinau,"A mancat prima ""masa adevarat"", la 20 de ani. Cum arata femeia care in ultimii 15 ani a… http://t.co/HfpN4tXkTv"
456358040212480000,2014-04-16 09:06:50 +0000,ProTVChisinau,Un feribot cu 476 de pasageri la bord a naufragiat in largul Coreei de Sud. Cel putin 2… http://t.co/wFejwUtCQL
456350409787863040,2014-04-16 08:36:30 +0000,ProTVChisinau,"Miss Moldova, cand nu este pe podium. Nici nu te asteptai ca arata asa. FOTO: Alexandra… http://t.co/kUOIDNsxjJ"
456335060736548864,2014-04-16 07:35:31 +0000,ProTVChisinau,Lasa altii sa astepte. Cu ce TUPEU evita un ambuteiaj mai multi soferi din capitala. VIDEO: O… http://t.co/SwFZJpeVfz
456327244600713219,2014-04-16 07:04:27 +0000,ProTVChisinau,"""Discreditarea tot face parte din PR"". Ce mai are de zis Miss 2013 despre incidentul cu ""Sunt… http://t.co/yo1c5MjR3S"
456319482063892480,2014-04-16 06:33:37 +0000,ProTVChisinau,Reusesti sa observi cum ascunde banii? Numarul de magie al unei femei intr-un magazin din… http://t.co/jhMb1WWvzS
456156508447711232,2014-04-15 19:46:01 +0000,ProTVChisinau,Stirile Pro TV de la ora 20:00 cu Cristina Gheiceanu - 15.04.14: DE DRAGUL IUBIRII O tanara… http://t.co/rZHafMUii8
456156507457855489,2014-04-15 19:46:01 +0000,ProTVChisinau,"Fara ""rug"" in noaptea de Pasti. Vezi avertismentul emis de Ministerul Mediului: Potrivit… http://t.co/UrBLeUyel4"
456146728782004224,2014-04-15 19:07:09 +0000,ProTVChisinau,FOTO. Ea este Miss Moldova 2014. Cum arata tanara care ne va reprezenta tara la Miss World… http://t.co/SrFiOSPTXt
456123401862938624,2014-04-15 17:34:28 +0000,ProTVChisinau,Inca un dosar penal in Parlament. Nicolae Juravschi este cercetat penal. Vezi motivul… http://t.co/vh2yun7uQn
456115725250605056,2014-04-15 17:03:57 +0000,ProTVChisinau,"Tuberculoza face ravagii in scoli. Inca 16 copii din Falesti, INFECTATI. Autoritatile: ""Este… http://t.co/fZrvSsTk64"
456115724566941697,2014-04-15 17:03:57 +0000,ProTVChisinau,"Paste in stil italian. Moldovenii de peste hotare se grabesc sa trimita cadouri rudelor: ""Cum… http://t.co/MSCMueRT9V"
456115723900055552,2014-04-15 17:03:57 +0000,ProTVChisinau,De Paste se FURA iezi si miei. Ce a patit un batran dintr-o localitate din regiunea… http://t.co/XpyEYmnVI3
456115720607510529,2014-04-15 17:03:56 +0000,ProTVChisinau,102 ani de cand s-a scufundat Titanicul si peste 1500 de oameni s-au inecat: Titanicul a… http://t.co/d0DXXNgatK
456115720020295680,2014-04-15 17:03:56 +0000,ProTVChisinau,Profit din 15 aprilie. Moscova ar putea majora importurile de carne din Moldova: Fermierii… http://t.co/gN50GXsivB
456107922800787458,2014-04-15 16:32:57 +0000,ProTVChisinau,"Cele 3 vagoane care au ars, ar fi fost incendiate INTENTIONAT. Ce spune politia: Focul s-a… http://t.co/6iJHZCuWi9"
456107921471201280,2014-04-15 16:32:57 +0000,ProTVChisinau,"Pauza de 20 de zile pentru protestele profesorilor. Iurie Leanca: ""Vom discuta si vom gasi o… http://t.co/z183j2n3Gq"
456107920728793088,2014-04-15 16:32:57 +0000,ProTVChisinau,"Un inspector de la FISC, RETINUT de ofiterii CNA in timp ce lua mita. Ce risca: Potrivit… http://t.co/F5WSpKVFke"
456107919772504064,2014-04-15 16:32:56 +0000,ProTVChisinau,"Batranii o suta, iar deputatii de 5 ori mai mult. Cati bani vor primi pensionarii in ajun de… http://t.co/eLXIzRk5gr"
456107918841372672,2014-04-15 16:32:56 +0000,ProTVChisinau,"Ministerul de Externe: ""Atentionam cetatenii RM sa evite calatoriile in Ucraina"": Intr-un… http://t.co/mhqofNpCi3"
456093169092808705,2014-04-15 15:34:19 +0000,ProTVChisinau,"Debut perfect pentru noul antrenor, Stanislav Cercesov. Cum a umilit-o Dinamo Moscova pe… http://t.co/U0ZBFT1wKR"
456092666099683328,2014-04-15 15:32:20 +0000,ProTVChisinau,Primadona estradei ruse Alla Pugaciova implineste 65 de ani. Ce cadouri a primit interpreta… http://t.co/FRKCrYDX7C
456092594184142848,2014-04-15 15:32:02 +0000,ProTVChisinau,Stirile Pro TV de la ora 17:00 cu Anisoara Loghin - 15.04.14: DE DRAGUL IUBIRII O tanara de… http://t.co/w8ZYCPvcX9
456092593403985921,2014-04-15 15:32:02 +0000,ProTVChisinau,Juventus se apropie de titlul cu numarul 30 in Italia. Cum a batut-o pe Udinese: Batrana… http://t.co/fEdtVn9x9q
456092592707739648,2014-04-15 15:32:02 +0000,ProTVChisinau,"Memphis, pe ultimul loc in etapa urmatoarea din NBA. Care sunt echipele calificate in… http://t.co/CBzdjDXqzf"
456092591931793408,2014-04-15 15:32:02 +0000,ProTVChisinau,Primele probe eliminatorii la Masterchef. La ce teste dificile vor fi supusi concurentii… http://t.co/aov6QCtKaD
